iter	AverageGain:top=10
518	0.07232620321
519	0.07219251337
520	0.07219251337
521	0.07232620321
522	0.07232620321
523	0.07232620321
524	0.07232620321
525	0.07232620321
526	0.07232620321
527	0.07272727273
528	0.07272727273
529	0.07272727273
530	0.07272727273
531	0.07272727273
532	0.07272727273
533	0.07299465241
534	0.07299465241
535	0.07299465241
536	0.07272727273
537	0.07272727273
538	0.07272727273
539	0.07299465241
540	0.07299465241
541	0.07286096257
542	0.07286096257
543	0.07312834225
544	0.07312834225
545	0.07339572193
546	0.07326203209
547	0.07339572193
548	0.07379679144
549	0.07379679144
550	0.07393048128
551	0.07393048128
552	0.07379679144
553	0.07393048128
554	0.0736631016
555	0.0736631016
556	0.07339572193
557	0.07352941176
558	0.0736631016
559	0.0736631016
560	0.07352941176
561	0.07352941176
562	0.07352941176
563	0.0736631016
564	0.0736631016
565	0.07379679144
566	0.07379679144
567	0.07393048128
568	0.07379679144
569	0.0736631016
570	0.0736631016
571	0.07379679144
572	0.0736631016
573	0.0736631016
574	0.0736631016
575	0.07379679144
576	0.07379679144
577	0.07393048128
578	0.07393048128
579	0.07406417112
580	0.07393048128
581	0.07393048128
582	0.07393048128
583	0.07393048128
584	0.07393048128
585	0.07379679144
586	0.07379679144
587	0.07393048128
588	0.07393048128
589	0.07393048128
590	0.07419786096
591	0.0743315508
592	0.07473262032
593	0.07459893048
594	0.07459893048
595	0.07459893048
596	0.07486631016
597	0.07486631016
598	0.07486631016
599	0.07486631016
600	0.07486631016
601	0.07486631016
602	0.07486631016
603	0.07473262032
604	0.075
605	0.075
606	0.075
607	0.075
608	0.07513368984
609	0.07526737968
610	0.07526737968
611	0.07513368984
612	0.07540106952
613	0.075
614	0.07513368984
615	0.07513368984
616	0.07526737968
617	0.07526737968
618	0.07540106952
619	0.07553475936
620	0.07526737968
621	0.07526737968
622	0.07540106952
623	0.07553475936
624	0.07540106952
625	0.07553475936
626	0.0756684492
627	0.07540106952
628	0.07540106952
629	0.07540106952
630	0.07580213904
631	0.07606951872
632	0.07606951872
633	0.0763368984
634	0.07620320856
635	0.0763368984
636	0.0763368984
637	0.07620320856
638	0.07647058824
639	0.0763368984
640	0.0763368984
641	0.07620320856
642	0.07660427807
643	0.07660427807
644	0.07660427807
645	0.07660427807
646	0.07647058824
647	0.07647058824
648	0.07647058824
649	0.07647058824
650	0.07660427807
651	0.07660427807
652	0.07673796791
653	0.07660427807
654	0.07647058824
655	0.07647058824
656	0.07660427807
657	0.07660427807
658	0.07660427807
659	0.07673796791
660	0.07673796791
661	0.07660427807
662	0.07673796791
663	0.07687165775
664	0.07687165775
665	0.07700534759
666	0.07700534759
667	0.07673796791
668	0.07687165775
669	0.07700534759
670	0.07687165775
671	0.07700534759
672	0.07673796791
673	0.07687165775
674	0.07700534759
675	0.07687165775
676	0.07700534759
677	0.07660427807
678	0.07687165775
679	0.07687165775
680	0.07687165775
681	0.07687165775
682	0.07700534759
683	0.07727272727
684	0.07713903743
685	0.07754010695
686	0.07727272727
687	0.07727272727
688	0.07727272727
689	0.07740641711
690	0.07727272727
691	0.07754010695
692	0.07727272727
693	0.07727272727
694	0.07727272727
695	0.07727272727
696	0.07767379679
697	0.07767379679
698	0.07780748663
699	0.07780748663
700	0.07794117647
701	0.07794117647
702	0.07794117647
703	0.07794117647
704	0.07807486631
705	0.07807486631
706	0.07807486631
707	0.07794117647
708	0.07780748663
709	0.07780748663
710	0.07780748663
711	0.07780748663
712	0.07820855615
713	0.07860962567
714	0.07847593583
715	0.07860962567
716	0.07860962567
717	0.07847593583
718	0.07847593583
719	0.07860962567
720	0.07860962567
721	0.07847593583
722	0.07847593583
723	0.07860962567
724	0.07847593583
725	0.07847593583
726	0.07874331551
727	0.07874331551
728	0.07874331551
729	0.07887700535
730	0.07901069519
731	0.07901069519
732	0.07914438503
733	0.07914438503
734	0.07914438503
735	0.07901069519
736	0.07887700535
737	0.07887700535
738	0.07901069519
739	0.07901069519
740	0.07927807487
741	0.07901069519
742	0.07901069519
743	0.07927807487
744	0.07927807487
745	0.07941176471
746	0.07927807487
747	0.07927807487
748	0.07927807487
749	0.07941176471
750	0.07941176471
751	0.07941176471
752	0.07927807487
753	0.07927807487
754	0.07941176471
755	0.07941176471
756	0.07927807487
757	0.07914438503
758	0.07914438503
759	0.07901069519
760	0.07901069519
761	0.07901069519
762	0.07901069519
763	0.07914438503
764	0.07927807487
765	0.07927807487
766	0.07927807487
767	0.07954545455
768	0.07941176471
769	0.07967914439
770	0.07981283422
771	0.07981283422
772	0.07994652406
773	0.07981283422
774	0.07994652406
775	0.0800802139
776	0.08021390374
777	0.08034759358
778	0.08021390374
779	0.08048128342
780	0.08061497326
781	0.08048128342
782	0.08048128342
783	0.08034759358
784	0.08034759358
785	0.08034759358
786	0.08048128342
787	0.0807486631
788	0.0807486631
789	0.0807486631
790	0.0807486631
791	0.0807486631
792	0.0807486631
793	0.0807486631
794	0.0807486631
795	0.08061497326
796	0.08061497326
797	0.08061497326
798	0.08061497326
799	0.08061497326
800	0.08101604278
801	0.08101604278
802	0.08101604278
803	0.08101604278
804	0.08088235294
805	0.08088235294
806	0.08101604278
807	0.08101604278
808	0.08114973262
809	0.08114973262
810	0.08114973262
811	0.08114973262
812	0.08114973262
813	0.08114973262
814	0.08101604278
815	0.08101604278
816	0.08128342246
817	0.08101604278
818	0.08128342246
819	0.08128342246
820	0.08101604278
821	0.08088235294
822	0.08101604278
823	0.08088235294
824	0.08061497326
825	0.08061497326
826	0.08061497326
827	0.0807486631
828	0.0807486631
829	0.0807486631
830	0.0807486631
831	0.08088235294
832	0.08088235294
833	0.08088235294
834	0.08088235294
835	0.08088235294
836	0.08101604278
837	0.08101604278
838	0.08101604278
839	0.08101604278
840	0.08101604278
841	0.08101604278
842	0.08114973262
843	0.08101604278
844	0.0807486631
845	0.08088235294
846	0.08114973262
847	0.08114973262
848	0.08114973262
849	0.08114973262
850	0.08114973262
851	0.08114973262
852	0.08128342246
853	0.08114973262
854	0.08101604278
855	0.08128342246
856	0.08128342246
857	0.08155080214
858	0.08155080214
859	0.08155080214
860	0.08155080214
861	0.08155080214
862	0.0814171123
863	0.08155080214
864	0.08155080214
865	0.08181818182
866	0.08181818182
867	0.08168449198
868	0.08155080214
869	0.08181818182
870	0.08181818182
871	0.08181818182
872	0.08181818182
873	0.08168449198
874	0.08168449198
875	0.08168449198
876	0.08155080214
877	0.08168449198
878	0.08181818182
879	0.08195187166
880	0.08195187166
881	0.08195187166
882	0.08181818182
883	0.08195187166
884	0.08195187166
885	0.08195187166
886	0.08195187166
887	0.0820855615
888	0.08235294118
889	0.08235294118
890	0.08221925134
891	0.08235294118
892	0.08235294118
893	0.08221925134
894	0.0820855615
895	0.0820855615
896	0.0820855615
897	0.08235294118
898	0.08235294118
899	0.08235294118
900	0.08235294118
901	0.08235294118
902	0.08235294118
903	0.08248663102
904	0.08262032086
905	0.08262032086
906	0.08235294118
907	0.08235294118
908	0.08248663102
909	0.08248663102
910	0.08248663102
911	0.08248663102
912	0.08248663102
913	0.08262032086
914	0.08262032086
915	0.08262032086
916	0.08262032086
917	0.0827540107
918	0.0827540107
919	0.08262032086
920	0.08288770053
921	0.08288770053
922	0.08288770053
923	0.0827540107
924	0.0827540107
925	0.0827540107
926	0.0827540107
927	0.0827540107
928	0.0827540107
929	0.0827540107
930	0.0827540107
931	0.0827540107
932	0.08262032086
933	0.0827540107
934	0.0827540107
935	0.0827540107
936	0.0827540107
937	0.08288770053
938	0.0827540107
939	0.0827540107
940	0.0827540107
941	0.0827540107
942	0.0827540107
943	0.0827540107
944	0.0827540107
945	0.08302139037
946	0.08302139037
947	0.08302139037
948	0.08302139037
949	0.08288770053
950	0.08288770053
951	0.08288770053
952	0.08288770053
953	0.08288770053
954	0.08315508021
955	0.08302139037
956	0.08302139037
957	0.08302139037
958	0.08302139037
959	0.08315508021
960	0.08328877005
961	0.08315508021
962	0.08288770053
963	0.08302139037
964	0.08302139037
965	0.08302139037
966	0.08315508021
967	0.08328877005
968	0.08342245989
969	0.08328877005
970	0.08342245989
971	0.08368983957
972	0.08368983957
973	0.08368983957
974	0.08382352941
975	0.08382352941
976	0.08368983957
977	0.08355614973
978	0.08355614973
979	0.08355614973
980	0.08355614973
981	0.08355614973
982	0.08355614973
983	0.08368983957
984	0.08382352941
985	0.08409090909
986	0.08409090909
987	0.08395721925
988	0.08395721925
989	0.08395721925
990	0.08395721925
991	0.08382352941
992	0.08395721925
993	0.08395721925
994	0.08395721925
995	0.08409090909
996	0.08409090909
997	0.08435828877
998	0.08435828877
999	0.08435828877
1000	0.08435828877
1001	0.08422459893
1002	0.08435828877
1003	0.08462566845
1004	0.08449197861
1005	0.08462566845
1006	0.08475935829
1007	0.08475935829
1008	0.08489304813
1009	0.08489304813
1010	0.08475935829
1011	0.08475935829
1012	0.08475935829
1013	0.08475935829
1014	0.08475935829
1015	0.08475935829
1016	0.08475935829
1017	0.08475935829
1018	0.08475935829
1019	0.08489304813
1020	0.08475935829
1021	0.08489304813
1022	0.08489304813
1023	0.08489304813
1024	0.08502673797
1025	0.08502673797
1026	0.08502673797
1027	0.08502673797
1028	0.08502673797
1029	0.08489304813
1030	0.08489304813
1031	0.08489304813
1032	0.08489304813
1033	0.08489304813
1034	0.08502673797
1035	0.08475935829
1036	0.08489304813
1037	0.08489304813
1038	0.08489304813
1039	0.08489304813
1040	0.08489304813
1041	0.08489304813
1042	0.08502673797
1043	0.08502673797
1044	0.08489304813
1045	0.08475935829
1046	0.08475935829
1047	0.08475935829
1048	0.08475935829
1049	0.08475935829
1050	0.08502673797
1051	0.08502673797
1052	0.08502673797
1053	0.08502673797
1054	0.08502673797
1055	0.08516042781
1056	0.08516042781
1057	0.08516042781
1058	0.08516042781
1059	0.08516042781
1060	0.08516042781
1061	0.08516042781
1062	0.08516042781
1063	0.08542780749
1064	0.08542780749
1065	0.08529411765
1066	0.08529411765
1067	0.08542780749
1068	0.08542780749
1069	0.08542780749
1070	0.08542780749
1071	0.08542780749
1072	0.08542780749
1073	0.08556149733
1074	0.08556149733
1075	0.08556149733
1076	0.08556149733
1077	0.08542780749
1078	0.08542780749
1079	0.08569518717
1080	0.08569518717
1081	0.08582887701
1082	0.08582887701
1083	0.08569518717
1084	0.08582887701
1085	0.08596256684
1086	0.08609625668
1087	0.08609625668
1088	0.08622994652
1089	0.08622994652
1090	0.08609625668
1091	0.08609625668
1092	0.08596256684
1093	0.08596256684
1094	0.08596256684
1095	0.08596256684
1096	0.08596256684
1097	0.08582887701
1098	0.08582887701
1099	0.08582887701
1100	0.08582887701
1101	0.08582887701
1102	0.08596256684
1103	0.08596256684
1104	0.08596256684
1105	0.08582887701
1106	0.08596256684
1107	0.08596256684
1108	0.08596256684
1109	0.08596256684
1110	0.08609625668
1111	0.08609625668
1112	0.08622994652
1113	0.08636363636
1114	0.08636363636
1115	0.0864973262
1116	0.0864973262
1117	0.08636363636
1118	0.0864973262
1119	0.08636363636
1120	0.0864973262
1121	0.08622994652
1122	0.0864973262
1123	0.08636363636
1124	0.0864973262
1125	0.0864973262
1126	0.08676470588
1127	0.08676470588
1128	0.08676470588
1129	0.08676470588
1130	0.08676470588
1131	0.08663101604
1132	0.08663101604
1133	0.08676470588
1134	0.08663101604
1135	0.08663101604
1136	0.08663101604
1137	0.08663101604
1138	0.08663101604
1139	0.08689839572
1140	0.08689839572
1141	0.08676470588
1142	0.08689839572
1143	0.08689839572
1144	0.08676470588
1145	0.08676470588
1146	0.08676470588
1147	0.08676470588
1148	0.08676470588
1149	0.08689839572
1150	0.08689839572
1151	0.08689839572
1152	0.08689839572
1153	0.08703208556
1154	0.08689839572
1155	0.08703208556
1156	0.08703208556
1157	0.0871657754
1158	0.0871657754
1159	0.08743315508
1160	0.08743315508
1161	0.08743315508
1162	0.08743315508
1163	0.08743315508
1164	0.08743315508
1165	0.08756684492
1166	0.08756684492
1167	0.08756684492
1168	0.08756684492
1169	0.08770053476
1170	0.08770053476
1171	0.08770053476
1172	0.08770053476
1173	0.0878342246
1174	0.0878342246
1175	0.0878342246
1176	0.0878342246
1177	0.0878342246
1178	0.0878342246
1179	0.0878342246
1180	0.0878342246
1181	0.08836898396
1182	0.08863636364
1183	0.08863636364
1184	0.08863636364
1185	0.08863636364
1186	0.08863636364
1187	0.08863636364
1188	0.08863636364
1189	0.08863636364
1190	0.08863636364
1191	0.08836898396
1192	0.08836898396
1193	0.08836898396
1194	0.08863636364
1195	0.08863636364
1196	0.08877005348
1197	0.08877005348
1198	0.08877005348
1199	0.08877005348
1200	0.08877005348
1201	0.08877005348
1202	0.08877005348
1203	0.08877005348
1204	0.08890374332
1205	0.08890374332
1206	0.08890374332
1207	0.08890374332
1208	0.08890374332
1209	0.08903743316
1210	0.08903743316
1211	0.08903743316
1212	0.08890374332
1213	0.08890374332
1214	0.08877005348
1215	0.08890374332
1216	0.08903743316
1217	0.08930481283
1218	0.08917112299
1219	0.08943850267
1220	0.08930481283
1221	0.08943850267
1222	0.08943850267
1223	0.08943850267
1224	0.08943850267
1225	0.08943850267
1226	0.08930481283
1227	0.08943850267
1228	0.08943850267
1229	0.08943850267
1230	0.08943850267
1231	0.08943850267
1232	0.08943850267
1233	0.08943850267
1234	0.08957219251
1235	0.08983957219
1236	0.08970588235
1237	0.08970588235
1238	0.08957219251
1239	0.08943850267
1240	0.08943850267
1241	0.08930481283
1242	0.08930481283
1243	0.08930481283
1244	0.08930481283
1245	0.08943850267
1246	0.08957219251
1247	0.08957219251
1248	0.08943850267
1249	0.08943850267
1250	0.08957219251
1251	0.08970588235
1252	0.08970588235
1253	0.08983957219
1254	0.08983957219
1255	0.08983957219
1256	0.08983957219
1257	0.08983957219
1258	0.08983957219
1259	0.08983957219
1260	0.08983957219
1261	0.08997326203
1262	0.08997326203
1263	0.08997326203
1264	0.09010695187
1265	0.09010695187
1266	0.08997326203
1267	0.08983957219
1268	0.08970588235
1269	0.08983957219
1270	0.08983957219
1271	0.08983957219
1272	0.08997326203
1273	0.09024064171
1274	0.09037433155
1275	0.09037433155
1276	0.09037433155
1277	0.09037433155
1278	0.09037433155
1279	0.09037433155
1280	0.09037433155
1281	0.09037433155
1282	0.09037433155
1283	0.09037433155
1284	0.09037433155
1285	0.09024064171
1286	0.09024064171
1287	0.09024064171
1288	0.09010695187
1289	0.09024064171
1290	0.09024064171
1291	0.09024064171
1292	0.09024064171
1293	0.09024064171
1294	0.09037433155
1295	0.09024064171
1296	0.09010695187
1297	0.09010695187
1298	0.09010695187
1299	0.09024064171
1300	0.09024064171
1301	0.09024064171
1302	0.09024064171
1303	0.09037433155
1304	0.09050802139
1305	0.09050802139
1306	0.09037433155
1307	0.09064171123
1308	0.09090909091
1309	0.09077540107
1310	0.09077540107
1311	0.09090909091
1312	0.09090909091
1313	0.09090909091
1314	0.09090909091
1315	0.09090909091
1316	0.09090909091
1317	0.09090909091
1318	0.09090909091
1319	0.09090909091
1320	0.09090909091
1321	0.09090909091
1322	0.09090909091
1323	0.09077540107
1324	0.09077540107
1325	0.09077540107
1326	0.09077540107
1327	0.09077540107
1328	0.09077540107
1329	0.09077540107
1330	0.09077540107
1331	0.09077540107
1332	0.09090909091
1333	0.09104278075
1334	0.09104278075
1335	0.09117647059
1336	0.09104278075
1337	0.09117647059
1338	0.09104278075
1339	0.09117647059
1340	0.09117647059
1341	0.09117647059
1342	0.09117647059
1343	0.09117647059
1344	0.09117647059
1345	0.09131016043
1346	0.09131016043
1347	0.09131016043
1348	0.09117647059
1349	0.09104278075
1350	0.09104278075
1351	0.09104278075
1352	0.09117647059
1353	0.09131016043
1354	0.09131016043
1355	0.09131016043
1356	0.09131016043
1357	0.09131016043
1358	0.09131016043
1359	0.09131016043
1360	0.09131016043
1361	0.09131016043
1362	0.09131016043
1363	0.09131016043
1364	0.09131016043
1365	0.09144385027
1366	0.09144385027
1367	0.09157754011
1368	0.09157754011
1369	0.09157754011
1370	0.09157754011
1371	0.09157754011
1372	0.09171122995
1373	0.09184491979
1374	0.09184491979
1375	0.09184491979
1376	0.09197860963
1377	0.09197860963
1378	0.09211229947
1379	0.09197860963
1380	0.09184491979
1381	0.09184491979
1382	0.09197860963
1383	0.09197860963
1384	0.09184491979
1385	0.09211229947
1386	0.09211229947
1387	0.09211229947
1388	0.0922459893
1389	0.0922459893
1390	0.09251336898
1391	0.0922459893
1392	0.0922459893
1393	0.09211229947
1394	0.0922459893
1395	0.0922459893
1396	0.09237967914
1397	0.09251336898
1398	0.09237967914
1399	0.09237967914
1400	0.09251336898
1401	0.09237967914
1402	0.09237967914
1403	0.0922459893
1404	0.09237967914
1405	0.09251336898
1406	0.09237967914
1407	0.09237967914
1408	0.09237967914
1409	0.09237967914
1410	0.09237967914
1411	0.09251336898
1412	0.09251336898
1413	0.09251336898
1414	0.09251336898
1415	0.09264705882
1416	0.09264705882
1417	0.09278074866
1418	0.09278074866
1419	0.09278074866
1420	0.09278074866
1421	0.0929144385
1422	0.09278074866
1423	0.0929144385
1424	0.09278074866
1425	0.09264705882
1426	0.09278074866
1427	0.09304812834
1428	0.09304812834
1429	0.0929144385
1430	0.0929144385
1431	0.0929144385
1432	0.0929144385
1433	0.09304812834
1434	0.09304812834
1435	0.09304812834
1436	0.09304812834
1437	0.09304812834
1438	0.09304812834
1439	0.09304812834
1440	0.09331550802
1441	0.09331550802
1442	0.09331550802
1443	0.09318181818
1444	0.09331550802
1445	0.09318181818
1446	0.09318181818
1447	0.09331550802
1448	0.09331550802
1449	0.09331550802
1450	0.09331550802
1451	0.09331550802
1452	0.09331550802
1453	0.09331550802
1454	0.09318181818
1455	0.09318181818
1456	0.09331550802
1457	0.09331550802
1458	0.09331550802
1459	0.0935828877
1460	0.09344919786
1461	0.09385026738
1462	0.09385026738
1463	0.09398395722
1464	0.09411764706
1465	0.09411764706
1466	0.09398395722
1467	0.09411764706
1468	0.09411764706
1469	0.09411764706
1470	0.09411764706
1471	0.09411764706
1472	0.09411764706
1473	0.0942513369
1474	0.09411764706
1475	0.0942513369
1476	0.0942513369
1477	0.0942513369
1478	0.0942513369
1479	0.0942513369
1480	0.0942513369
1481	0.09438502674
1482	0.09438502674
1483	0.09438502674
1484	0.09438502674
1485	0.09438502674
1486	0.09451871658
1487	0.09465240642
1488	0.09451871658
1489	0.09465240642
1490	0.09465240642
1491	0.09465240642
1492	0.09465240642
1493	0.09451871658
1494	0.09451871658
1495	0.09438502674
1496	0.09438502674
1497	0.09438502674
